	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
180	129	Durch meie Schulzeit ich habe größe erfahrung mit dem EDV wie Word , Exel , etc und behersche ich 10 Finger System .	behersche	84.0	93.0		beherrsche		['TP']
181	129	Durch meie Schulzeit ich habe größe erfahrung mit dem EDV wie Word , Exel , etc und behersche ich 10 Finger System .	10	98.0	100.0		10-Finger-System		['FN']
182	129	Durch meie Schulzeit ich habe größe erfahrung mit dem EDV wie Word , Exel , etc und behersche ich 10 Finger System .	Finger	101.0	107.0		10-Finger-System		['FN']
183	129	Durch meie Schulzeit ich habe größe erfahrung mit dem EDV wie Word , Exel , etc und behersche ich 10 Finger System .	System	108.0	114.0		10-Finger-System		['FN']
184	130	Ich war schon Prarktikum als vertrieb für Nahost bei firme XY in der Zeit von 01.7.09 bis 21.09.09 davon viele erfahrung gebrach .	Prarktikum	14.0	24.0		Praktikum		['TP', 'FP?']
185	130	Ich war schon Prarktikum als vertrieb für Nahost bei firme XY in der Zeit von 01.7.09 bis 21.09.09 davon viele erfahrung gebrach .	vertrieb	29.0	37.0		Vertrieb		['FN']
186	130	Ich war schon Prarktikum als vertrieb für Nahost bei firme XY in der Zeit von 01.7.09 bis 21.09.09 davon viele erfahrung gebrach .	firme	53.0	58.0		Firma		['FN']
187	130	Ich war schon Prarktikum als vertrieb für Nahost bei firme XY in der Zeit von 01.7.09 bis 21.09.09 davon viele erfahrung gebrach .	erfahrung	111.0	120.0		Erfahrung		['TP']
188	131	Eben so wie meine Sprach kentnesse Arabisch , Englisch und Russisch verteit Als intrnational tätig .	Eben	0.0	4.0		Ebenso		['FP?', 'FP?', 'FP?', 'FN']
189	131	Eben so wie meine Sprach kentnesse Arabisch , Englisch und Russisch verteit Als intrnational tätig .	so	5.0	7.0		Ebenso		['FN']
190	131	Eben so wie meine Sprach kentnesse Arabisch , Englisch und Russisch verteit Als intrnational tätig .	Sprach	18.0	24.0		Sprachkenntnisse		['FN']
191	131	Eben so wie meine Sprach kentnesse Arabisch , Englisch und Russisch verteit Als intrnational tätig .	kentnesse	25.0	34.0		Sprachkenntnisse		['TP']
192	131	Eben so wie meine Sprach kentnesse Arabisch , Englisch und Russisch verteit Als intrnational tätig .	Als	76.0	79.0		als		['FN']
193	131	Eben so wie meine Sprach kentnesse Arabisch , Englisch und Russisch verteit Als intrnational tätig .	intrnational	80.0	92.0		international		['TP']
194	132	Auser dem bin ich flexibel und engagiert .	Auser	0.0	5.0		Außerdem		['TP']
195	132	Auser dem bin ich flexibel und engagiert .	dem	6.0	9.0		Außerdem		['FN']
196	133	Auch Wochenenddienste und wechselende Arbeitzeit Selbsverstänlich .	Selbsverstänlich	49.0	65.0		selbstverständlich		['FP?', 'FP?', 'TP']
197	134	Über Einladung zu Gesprach termin freu mich seh .	Gesprach	18.0	26.0		Gesprächstermin		['TP', 'FP?']
198	134	Über Einladung zu Gesprach termin freu mich seh .	termin	27.0	33.0		Gesprächstermin		['TP']
199	134	Über Einladung zu Gesprach termin freu mich seh .	seh	44.0	47.0		sehr		['FN']
200	135	Mit freundlichen Grüssen Meier Müller	Grüssen	17.0	24.0		Grüßen		['TP']
201	136	Stadt X , den 05.03.2010 Maria Meier Zentralplatz 12 12345 Stadt Y 123456789 Computer-Spezialist Odenwaldstr 5 53119 Bonn Bewerbung um ein Praktikum Sehr geehrte Damen und Herren auf der Suche nach einem lehrreichen und ansprusvollen Arbeitsumfeld bin ich auf ihr Unternemen aufmerksam geworden Darum bewerbe ich mich hiermit um ein Praktikum von 15.04 bis 15.5 in der Abteilung elektronische Datenverarbeitung besonders bin ich an einer Tatigkeit in Bereich elektronika interessirt .	ansprusvollen	220.0	233.0		anspruchsvollen		['FP?', 'TP', 'FP?', 'FP?', 'FP?', 'FP?']
202	136	Stadt X , den 05.03.2010 Maria Meier Zentralplatz 12 12345 Stadt Y 123456789 Computer-Spezialist Odenwaldstr 5 53119 Bonn Bewerbung um ein Praktikum Sehr geehrte Damen und Herren auf der Suche nach einem lehrreichen und ansprusvollen Arbeitsumfeld bin ich auf ihr Unternemen aufmerksam geworden Darum bewerbe ich mich hiermit um ein Praktikum von 15.04 bis 15.5 in der Abteilung elektronische Datenverarbeitung besonders bin ich an einer Tatigkeit in Bereich elektronika interessirt .	Unternemen	264.0	274.0		Unternehmen		['TP']
203	136	Stadt X , den 05.03.2010 Maria Meier Zentralplatz 12 12345 Stadt Y 123456789 Computer-Spezialist Odenwaldstr 5 53119 Bonn Bewerbung um ein Praktikum Sehr geehrte Damen und Herren auf der Suche nach einem lehrreichen und ansprusvollen Arbeitsumfeld bin ich auf ihr Unternemen aufmerksam geworden Darum bewerbe ich mich hiermit um ein Praktikum von 15.04 bis 15.5 in der Abteilung elektronische Datenverarbeitung besonders bin ich an einer Tatigkeit in Bereich elektronika interessirt .	Tatigkeit	438.0	447.0		Tätigkeit		['TP']
204	136	Stadt X , den 05.03.2010 Maria Meier Zentralplatz 12 12345 Stadt Y 123456789 Computer-Spezialist Odenwaldstr 5 53119 Bonn Bewerbung um ein Praktikum Sehr geehrte Damen und Herren auf der Suche nach einem lehrreichen und ansprusvollen Arbeitsumfeld bin ich auf ihr Unternemen aufmerksam geworden Darum bewerbe ich mich hiermit um ein Praktikum von 15.04 bis 15.5 in der Abteilung elektronische Datenverarbeitung besonders bin ich an einer Tatigkeit in Bereich elektronika interessirt .	interessirt	471.0	482.0		interessiert		['TP']
205	137	Das Praktikum ist Bestandteil meines Studiums , das ich eiginständig und verantwortungsvoll gestalten möchte .	eiginständig	56.0	68.0		eigenständig		['TP']
206	138	Mein theoretisches Fachwisen und Kompetenzen würden meiner Arbeit bei Ihnen zu gute kommen .	Fachwisen	19.0	28.0		Fachwissen		['TP']
207	139	Sehr gerne würde ich mich bei Ihnen personlich vorstelen und freue mich , wen Sie Zeit für ein Gespräch finden .	personlich	36.0	46.0		persönlich		['TP', 'FP?']
208	139	Sehr gerne würde ich mich bei Ihnen personlich vorstelen und freue mich , wen Sie Zeit für ein Gespräch finden .	vorstelen	47.0	56.0		vorstellen		['TP']
209	139	Sehr gerne würde ich mich bei Ihnen personlich vorstelen und freue mich , wen Sie Zeit für ein Gespräch finden .	wen	74.0	77.0		wenn		['FN']
210	140	Mit freundlichen Grüßen Maria Meier Anlagen Zeugnis							[]
211	141	Maria Müller Stadt X , 05.03.2010 Zentralplatz 12 12345 Stadt X Mobil : 012344567 Computer-Spezialist Odenwaldstraße 5 53119 Bonn Bewerbung um Praktikumsplatz als IT-Systemkauffrau Sehr geehrte Damen und Herren , hiermit möchte ich mich um einen Praktikumsplatz bei Ihnen bewerben .							['FP']
212	142	Ihr Unternehmen hat in mir echtes Interesse und auch große Neugier hervorgerufen .							[]
213	143	Zurzeit absolviere ich Abitur , vorher habe ich Hauptschule abschluss gemacht mit der Gesamtnote 1,6 .	Hauptschule	48.0	59.0		Hauptschulabschluss		['FP?', 'FN']
214	143	Zurzeit absolviere ich Abitur , vorher habe ich Hauptschule abschluss gemacht mit der Gesamtnote 1,6 .	abschluss	60.0	69.0		Hauptschulabschluss		['TP']
215	144	Aufgrund meiner bisher durchgefuhrtene Praktika ( siehe Lebenslauf ) verfüge ich beriet über viel Erfahrung im Wirtschaftshandelbereich und einige Erfahrungen im Einzelhandelbereich .	durchgefuhrtene	23.0	38.0		durchgeführten		['TP', 'FP?', 'FP?']
216	145	Ich sehe eine Herausforderung , bei der ich mich engagieren kann und der ich mich gewachsen fühle .							[]
217	146	Ihr Unternehmen arbeitet mit verschiedenen Unternehmen aus der ganzen Welt , so könnte ich meine Englisch - , Russisch und Deutschkenntnisse anwenden und perfektionieren .	Russisch	110.0	118.0		Russisch-		['FN']
218	147	Mit mir finden Sie eine zuverlässige Praktikantin , eine Teamplayerin , die dennoch Position entsprechend diskret und loyal ist .							[]
219	148	Darüber hinaus hoffe ich meine bisher erworbene Kenntnisse während eines Praktikums einbringen zu können .							[]
220	149	Ich möchte gerne diese Praktika ab sofort anfangen .							[]
221	150	Über die Einladung zu einem persönlichen Gespräch würde ich mich sehr freuen .							[]
222	151	Mit freundlichen Grüßen Maria Müller Anlagen : Lebenslauf Zeugnisse in Kopie							[]
223	152	Eva Winkelmann Bahnhofsstraße 12 12345 Stadt X Tel. 0123456789 Computer-Spezialist Odenwaldstraße 5 53119 Bonn Stadt X , den 05.03.10 Praktikantenstelle im Bereich It-Systemkauffrau Sehr geehrte Damen und Herren , ich möchte mich bei Ihnen um einen Praktikumsplatzt bewerben .	It-Systemkauffrau	164.0	181.0		IT-Systemkauffrau		['FP?', 'TP', 'FP?']
224	152	Eva Winkelmann Bahnhofsstraße 12 12345 Stadt X Tel. 0123456789 Computer-Spezialist Odenwaldstraße 5 53119 Bonn Stadt X , den 05.03.10 Praktikantenstelle im Bereich It-Systemkauffrau Sehr geehrte Damen und Herren , ich möchte mich bei Ihnen um einen Praktikumsplatzt bewerben .	Praktikumsplatzt	249.0	265.0		Praktikumsplatz		['TP']
225	153	Nach meiner Ausbildung als Bureau Kauffrau lerne ich Deutsch in der VHS Stadt X. Ich beherrsche Französisch und Englisch schriftlich und mundlich und bin ich ganz sicher , nachdem ich ein Praktikum bei Ihnen absolviert , werde ich auch Deutsche Sprache in meinem Beruf zählen .	Bureau	27.0	33.0		Bürokauffrau		['TP', 'FP?']
226	153	Nach meiner Ausbildung als Bureau Kauffrau lerne ich Deutsch in der VHS Stadt X. Ich beherrsche Französisch und Englisch schriftlich und mundlich und bin ich ganz sicher , nachdem ich ein Praktikum bei Ihnen absolviert , werde ich auch Deutsche Sprache in meinem Beruf zählen .	Kauffrau	34.0	42.0		Bürokauffrau		['FN']
227	153	Nach meiner Ausbildung als Bureau Kauffrau lerne ich Deutsch in der VHS Stadt X. Ich beherrsche Französisch und Englisch schriftlich und mundlich und bin ich ganz sicher , nachdem ich ein Praktikum bei Ihnen absolviert , werde ich auch Deutsche Sprache in meinem Beruf zählen .	mundlich	137.0	145.0		mündlich		['TP']
228	153	Nach meiner Ausbildung als Bureau Kauffrau lerne ich Deutsch in der VHS Stadt X. Ich beherrsche Französisch und Englisch schriftlich und mundlich und bin ich ganz sicher , nachdem ich ein Praktikum bei Ihnen absolviert , werde ich auch Deutsche Sprache in meinem Beruf zählen .	Deutsche	236.0	244.0		deutsche		['FN']
229	154	Ich würde mich freuen wenn es eine Möglichkeit gäbe dieses Praktikum bei Ihnen zu machen Ich bin flexibel und arbeite sehr gern im Team sowie auch selbständig .							[]
230	155	Über eine Einladung für das Gespräch werde ich mich sehr freuen .							[]
231	156	Mit freundlichen Grüßen Eva Winkelmann Anlagen : - Zeugnis - Lebenslauf							[]
232	157	Sehr geehrter Damen und Herren , Ich habe Ihnen Anzeige über die Vertriebspraktikum gesucht gelesen .	Ich	33.0	36.0		ich		['FN']
233	158	Ich bin Architekturstudenten und auf diesemn Grund interessiere mich viel dieses Praktikum .	diesemn	37.0	44.0		diesem		['TP']
234	159	Ich meine , dass für mich eine wunderware Erfahrung wäre , wenn ich an dieser Firma teilnehmen könnte .	wunderware	31.0	41.0		wunderbare		['TP']
235	160	Ich kann alle Sachen was Sie möchten machen .							[]
236	161	Ich bin in dem letzten Semester von meiner Karriere und ich hatte die beste Qualifikation was ich kann .							[]
237	162	Ich kann auch sofort beginnen .							[]
238	163	Auf jeden fall möchte ich nur wissen , wie viele Geld verdiene ich und wie viele Stunden müsste ich pro Woche arbeiten .	fall	10.0	14.0		Fall		['FN']
239	164	Ich hoffe , dass Sie mit mir möchten arbeiten werden .							[]
240	165	Ich glaube , dass ich viele positive Sachen und guten Erfahrungen lernen kann .							[]
241	166	Vielen danke Mit freundlichen Grüßen , Michael Winkelmann							[]
242	167	Stefan Meier Zentralplatz 12 12345 , Stadt X. Computer-Spezialist odenwaldstraße 5 , 53119 Bonn .	odenwaldstraße	66.0	80.0		Odenwaldstraße		['TP']
243	168	Stadt X den , 12,03.2010 .							[]
244	169	Betreffzeile : Bewerbung um eine Ausbildung als IT-Systemkaufmann .							[]
245	170	Sehr geehrte Damen und Herren , hier bewerbe ich mich um eine spätere Ausbildung zum IT-Systemkaufmann .							[]
246	171	Zur Zeit bereite ich Bachelor-Exam in Informatik in Fachhochschule Stadt Y vor .							['FP']
247	172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	erfahrung	9.0	18.0		Erfahrung		['TP', 'FP?', 'FP?', 'FP?', 'FP?']
248	172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	praktikum	63.0	72.0		Praktikum		['TP']
249	172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	monat	81.0	86.0		Monat		['TP']
250	172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	möglichkeit	117.0	128.0		Möglichkeit		['TP']
251	172	Übrigens erfahrung , habe ich schon bei SIEMENS in Stadt X ein praktikum von ein monat gemacht , deshalb , hatte ich möglichkeit für meine Kenntnisse zu beherschen : Leistungsbereitschaft und Kommunikationsfähigkeit .	beherschen	153.0	163.0		beherrschen		['TP']
252	173	Mein ziel ist Kundenkontakt zu beherschen .	ziel	5.0	9.0		Ziel		['FP?', 'FN']
253	173	Mein ziel ist Kundenkontakt zu beherschen .	beherschen	31.0	41.0		beherrschen		['TP']
254	174	Ab september 2010 , kann ich bei Ihnen anfange .	september	3.0	12.0		September		['TP']
255	175	( Vollzeit ) .							[]
256	176	Für eine Vorstellungsgespräach , würde ich seh erfreut .	Vorstellungsgespräach	9.0	30.0		Vorstellungsgespräch		['TP']
257	176	Für eine Vorstellungsgespräach , würde ich seh erfreut .	seh	43.0	46.0		sehr		['FN']
258	177	Mit freundlichen Grüssen Meier Stefan Unterlagen : - Lebenslauf mit Foto .	Grüssen	17.0	24.0		Grüßen		['TP']
259	178	- Bescheinigum	Bescheinigum	2.0	14.0		Bescheinigung		['TP']
260	179	Maria Müller Bahnhofsstraße 12 21-321 Stadt X Stadt X , den 12 März , 2010 Computer-Spezialist Odenwaldstraße 5 53119 Bonn Sehr geehrte Damen und Herren , im Folgenden sende ich Ihnen die gewünscht Begrundung für meine Bewerbung .	Begrundung	198.0	208.0		Begründung		['FP?', 'TP']
261	180	Für mich als Informatik-Studentin sind Deutschkenntnisse sehr wichtig .							[]
262	181	Heutzutage studiere ich an der Stadt X Ökonomie Hochschule und muss über riechen Wortschatz über IT-System verfügen .							[]
263	182	Im Studium lese ich oft deutsche Wirtschaftstexte , deshalb möchte ich meine Deutschkenntnisse verbreiten .							[]
264	183	Ich interessiere mich für die Datenverarbeitung .							[]
265	184	Ich möchte auch Kontakte mit Kunden knüpfen , um viele Leute kennen zu lernen .							[]
266	185	Ich mag auch in Teamwork arbeiten .							[]
267	186	In Ihrer Firma möchte ich meine Fähigkeit trainieren , um in der Zukunft in der Computerbranche tätig zu werden .							[]
268	187	Diese Praktikum möchte ich am Anfang des Aprils , beginnen und 40-45 Stunden pro Woche arbeiten .							[]
269	188	Wegen meiner beruflichen Zukunft möchte ich dieses Praktikum in Deutschland machen .							[]
270	189	Ich hoffe , diese Informationen sind ausreichend für sie .							[]
271	190	Falls erforderlich sende ich Ihnen gerne weitere Informationen zu .							[]
272	191	Mit freundlichen Grüßen Maria Müller							[]
273	192	Julia Schmidt Zentralplatz 12 54-321 Stadt X Computer-Spezialist Odenwaldstraße 5 53119 Bonn 12.03.2010 Bewerbung um ein Praktikum Sehr geehrte Damen und Herren , ich heiße Julia und ich studiere Informatik auf die Universität in Stadt X. Um meine Studium abzuschließen und mein zukünftigen Beruf besser kennen zu lernen weil ich bei Ihren Geschäft als Praktikantin arbeiten .							['FP']
274	193	Ich habe mich schön immer für Informatik interessiert .	schön	14.0	19.0		schon		['FN']
275	194	Als ich klein war habe ich immer mit dem Computer gespielt .							[]
276	195	Jetzt will ich ein erforgleicher IT-Systemkauffrau werden und deswegen will ich diesen Praktikum machen , um mehr Erfahrung zu haben um mein Träum zu erfühlen .	erforgleicher	19.0	32.0		erfolgreicher		['TP']
277	196	Von diesem Praktikum erwarte ich viel über Verkaufs Metoden zu lernen und über die elektronischer Datenverarbeitung zu erfahren .	Verkaufs	43.0	51.0		Verkaufsmethoden		['FP?', 'FN']
278	196	Von diesem Praktikum erwarte ich viel über Verkaufs Metoden zu lernen und über die elektronischer Datenverarbeitung zu erfahren .	Metoden	52.0	59.0		Verkaufsmethoden		['TP']
279	197	Ich bin bereit schon mit der Arbeit anzufangen aber habe ich noch ein paar fragen über der Arbeits Stunden und Arbeitszeit .	fragen	75.0	81.0		Fragen		['FP?', 'FN']
280	197	Ich bin bereit schon mit der Arbeit anzufangen aber habe ich noch ein paar fragen über der Arbeits Stunden und Arbeitszeit .	Arbeits	91.0	98.0		Arbeitsstunden		['TP']
281	197	Ich bin bereit schon mit der Arbeit anzufangen aber habe ich noch ein paar fragen über der Arbeits Stunden und Arbeitszeit .	Stunden	99.0	106.0		Arbeitsstunden		['FN']
282	198	Wie viel Stunden pro Tag muss man arbeiten ?							[]
283	199	Meine Arbeitszeiten sind .							[]
284	200	flexibel und ich will nur fragen wann kann ich beginnen ?							[]
285	201	Ich warte auf Ihren antwort Mit freundlichen Grüßen , Julia Schmidt	antwort	20.0	27.0		Antwort		['TP']
286	202	Friedrich Meier 22.03.2010 Stadt X 111 Deutschland An : COMPUTER-SPEZIALIST Odenwaldstraße 5 Sehr geehrte Damen u. Herren , Ich habe mich mit ihrer Anzeige in XXX bekanntgemacht und würde mich gerne für die Vertriebspraktikant Stelle bewerben .	Ich	124.0	127.0		ich		['FP?', 'FP?', 'FN']
287	202	Friedrich Meier 22.03.2010 Stadt X 111 Deutschland An : COMPUTER-SPEZIALIST Odenwaldstraße 5 Sehr geehrte Damen u. Herren , Ich habe mich mit ihrer Anzeige in XXX bekanntgemacht und würde mich gerne für die Vertriebspraktikant Stelle bewerben .	Vertriebspraktikant	207.0	226.0		Vertriebspraktikantenstelle		['FN']
288	202	Friedrich Meier 22.03.2010 Stadt X 111 Deutschland An : COMPUTER-SPEZIALIST Odenwaldstraße 5 Sehr geehrte Damen u. Herren , Ich habe mich mit ihrer Anzeige in XXX bekanntgemacht und würde mich gerne für die Vertriebspraktikant Stelle bewerben .	Stelle	227.0	233.0		Vertriebspraktikantenstelle		['FN']
289	203	Ich habe schon die passende Vorkenntnisse in Informatik und würde diese gerne durch eine entsprechende Ausbildung zum IT Systemkaufmann ausbauen .	IT	118.0	120.0		IT-Systemkaufmann		['FN']
290	203	Ich habe schon die passende Vorkenntnisse in Informatik und würde diese gerne durch eine entsprechende Ausbildung zum IT Systemkaufmann ausbauen .	Systemkaufmann	121.0	135.0		IT-Systemkaufmann		['FN']
291	204	Im Gegensatz würde ich gerne folgende persönliche Eigenschaften anbieten : Leistungsbereitschaft und natürliche ( nicht gezwungene ) Kommunikationsfähigkeiten .							[]
292	205	Als ich ledig bin , bleibe ich nicht begrenzt in Sachen Flexibilität und Mobilität .							[]
