	SentenceID	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_detection
261	243	Al liceo , ho fruquantato un classe inglese , così ho un esame a livello medio della lingua inglese .	fruquantato	14.0	25.0		frequentato		['TP']
262	244	Oggigiorni uso molto la lingua inglese , perchè leggo molti libri e vedo i film in inglese .	perchè	41.0	47.0		perché		['FP?', 'TP']
263	245	Ho studiato la lingua italiana anche al liceo , ma purtroppo l' uso ancora .							[]
264	246	Secondo me , imparare una lingua straniera è un po' difficile , ma vale la pena , perchè se andiamo in vacanze all' estero , possiamo parlare con gli cittadini e anche fare le spese e chiedere informazioni .	perchè	82.0	88.0		perché		['TP']
265	247	Le lingue stranieri sono molto utili , quando cerchi un lavoro , perchè ci sono molte ditte multinazionali .	perchè	65.0	71.0		perché		['TP']
266	248	Distinti saluti , Michele Rossi							[]
267	249	Spettabile : Dipartimento di Linguistica Teorica e Appl.							['FP']
268	250	Università degli Studi di Pavia , Corso Strada Nuova , 65 , 27100 Pavia , Italia 1 ottobre 2011 Egregio Signora Favati , ho letto il Suo avviso e colgo l' occassione per aiutarLa .	occassione	155.0	165.0		occasione		['FP?', 'TP', 'FP?']
269	251	Ho cominciato a studiare l' inglese da bambina nella scuola elementare .							[]
270	252	Fortunamente ho superato all' esame e poi ho cominciato studiare la lingua francese nel liceo .							['FP']
271	253	Non avevo già l' esame di francese ma la seconda lingua è più facile , secondo me .							[]
272	254	Uso l' inglese quasi ogni giorno perchè questa lingue è la lingua più importante .	perchè	33.0	39.0		perché		['TP']
273	255	Quando sono all' estero ognuno sono capace di capire e secondo me questo è molto buono .							[]
274	256	Scrivo a miei amici stranieri in inglese .							[]
275	257	Secondo me la cosa più importante quando si studia una lingua è risolvere situazioni .							[]
276	258	Per esempio fare la shopping , prenotare biglietti , ordinare in una ristorante , chiedere un' aiuta , comunicare con gli altri .							[]
277	259	Cordiali saluti , Maria Rossi							[]
278	260	Egregio Gabriella Favati , Lei scrivo questa lettera perchè ho trovato il Suo annuncio .	perchè	53.0	59.0		perché		['FP?', 'TP']
279	261	Come si impara una lingua ?							[]
280	262	Una domanda molto importante .							[]
281	263	Ho studiato tre lingue straniere .							[]
282	264	Tedesco da 8 anni , inglese da 5 anni , e italiano da 2 anni .							[]
283	265	Tra cui inglese è la più importante lingua , ma anche la più facile , che abbia mai studiato .							[]
284	266	È una sfortuna , che ho dimenticato di parlare tedesco , ma vorrei svilupparsi .							[]
285	267	Credo che inglese sia piuttosto facile , perchè questa lingua è usata sull' internet .	perchè	41.0	47.0		perché		['TP']
286	268	Ogni bambini dovrebbero studiare almeno 2 lingue .							[]
287	269	Una nuova lingua apre un nuovo mondo .							[]
288	270	Si può conoscere nuova gente o paese .							[]
289	271	Penso che sia una buona idea di ascoltare musica e guardare i film con sottotitolo .							[]
290	272	E è anche divertente .							[]
291	273	Potrebbero anche chiacchiare con la gente inglese .							['FP']
292	274	Vorrei coraggiare i bambini di imparare nuove lingue .							['FP']
293	275	Spero che abbia potuto aiutare !							[]
294	276	MicheleRossi 201110.25							[]
295	277	Città X Michele Rossi UNGHERIA Città X Strada Maggiore 38							[]
296	278	Settimana Giovani via Crispi 119 , 80127 Maria Rossi Strada Maggiore 12345 Città X 01.10.11							['FP']
297	279	Egregio Singnor Giorgo Ho letto la Sua lettera in Settimana Giovani , al numero scorso .	Singnor	8.0	15.0		Signor		['TP', 'FP?']
298	279	Egregio Singnor Giorgo Ho letto la Sua lettera in Settimana Giovani , al numero scorso .	Giorgo	16.0	22.0		Giorgio		['TP']
299	280	Vorrei scrivere la mia opinione e anche vorrei dare un consiglio .							[]
300	281	Se suo problemo è tratta una tema molto importante nella nostra vita .							['FP']
301	282	Primo di tutto , secondo me , fare conoscere sull' Internet (e ) distruggere i contatti personali .							[]
302	283	Quando chiacchiera con un persone sulle chat , non puoi sapere chi è lui/lei in realtà .							[]
303	284	Adesso vorrei entrare sulla problema come no scriva per queste persone che vorebbe finire l' amicinzia .	vorebbe	75.0	82.0		.		['TP', 'FP?']
304	284	Adesso vorrei entrare sulla problema come no scriva per queste persone che vorebbe finire l' amicinzia .	amicinzia	93.0	102.0		vorrebbe		['TP']
305	285	Ma l' altro canto il mio consiglio migliore è che non fa niente e non rispondere .							[]
306	286	So ho anche una esperianza .	esperianza	16.0	26.0		amicizia		['TP']
307	287	C' è il sito web dove possiamo fare amicinzia .	amicinzia	36.0	45.0		esperienza		['TP']
308	288	Ho un amico che è stata molto gentile e caro ma una volta ha voluto incontrare con me .							[]
309	289	Ho detto che ho un partner , più tardi il ragazzo ha comincato ad arrivarmi messaggi mali .							['FP']
310	290	Tutto sommato la mia opinione sull' uso di Internet è che non proviamo trovare amici ma usiamo per trovare informazioni nuovi .							[]
311	291	Grazie per la Sua attenzione .							[]
312	292	Distinti saluti Maria Rossi							[]
313	293	Strada Maggiore 119 , 80127 2011 .10.01							[]
314	294	Cara Giorgia Sono stato molto felice quando ho ricevuto tua lettera .							[]
315	295	Non ti ho visto tre mese !							[]
316	296	Mi dispiace che sentito .							[]
317	297	Intern e chat molto dificile cosa .	dificile	20.0	28.0		difficile		['FP?', 'TP']
318	298	Anchio ho avuto problemi con cui .	Anchio	0.0	6.0		Anch'io		['TP']
319	299	Ma ho risolvato mia problemi .							['FP']
320	300	"Anchio ho cancellato dal cellulare tutti i numeri delle persone con cui """""""" chatao """""""" , ma questo soluzione non bene ."	Anchio	0.0	6.0		Anch'io		['TP', 'FP?']
321	300	"Anchio ho cancellato dal cellulare tutti i numeri delle persone con cui """""""" chatao """""""" , ma questo soluzione non bene ."	chatao	74.0	80.0		chattavo		['FN']
322	301	Ho comprato una nouvo cellulare e numero .	nouvo	16.0	21.0		nuovo		['TP']
323	302	-unreadable - Ho reinstalato il systema operazione nel mio computer .	systema	32.0	39.0		sistema		['FP?', 'FP?', 'TP']
324	303	Dopo questo terribile situazione , -unreadable-o computer sempre .							['FP']
325	304	Perchè internet e molto importante parte la vita mia .	Perchè	0.0	6.0		Perché		['TP']
326	305	Secondo me molto importante parte molte gente .							[]
327	306	ho fatta eticha per usare del .	eticha	9.0	15.0		etica		['TP']
328	307	Io soltanta uso web pages quel che necessario per me Spero che io aiuto a te e Aspetto molto tuo rispondo !							['FP', 'FP']
329	308	Tuo amico : Michele							[]
330	309	Gabriella Favati Dipartimento di Linguistica Teorica e Applicata Universita degli Studi di Pavia Corso Strada Nuova 65 27100 - Pavia Italia Maria Rossi Strada Maggiore 34 12345 Città X Ungheria 01/01/2011 Gentile Gabriella Favati , In referimento all' annuncio del dito di Università degli Studi di Pavia .	Universita	65.0	75.0		Università		['FP?', 'TP', 'FP?', 'FP?']
331	309	Gabriella Favati Dipartimento di Linguistica Teorica e Applicata Universita degli Studi di Pavia Corso Strada Nuova 65 27100 - Pavia Italia Maria Rossi Strada Maggiore 34 12345 Città X Ungheria 01/01/2011 Gentile Gabriella Favati , In referimento all' annuncio del dito di Università degli Studi di Pavia .	In	232.0	234.0		in		['FN']
332	310	Vorrei ti aiuto , e scrivo la mia esperianza quando ho studiata la lingua straniera .	esperianza	34.0	44.0		esperienza		['TP']
333	311	Io non ho studiato mai l' italiano nell' scuola , solo all' estero .							[]
334	312	Ho iniziato imparare italiano quando sono stata lì .							[]
335	313	Ho provato parlare con gli altri , e ho provato conoscere la cultura itoliana , la vita , la gente .	itoliana	69.0	77.0		italiana		['TP']
336	314	Allora secondo me è molto importante se voui conoscere l' altra cultura non solo la lingua .	voui	40.0	44.0		vuoi		['TP']
337	315	Quando sono stata a Caserta , tutti i giorni ho imparato qualcosa di nuovo .							[]
338	316	E ho fatto un giro in Italia , perchè durante il questo tempo ho conoscuto la lingua , la cultura , il cibo , la gente .	perchè	31.0	37.0		perché		['TP', 'FP?']
339	316	E ho fatto un giro in Italia , perchè durante il questo tempo ho conoscuto la lingua , la cultura , il cibo , la gente .	conoscuto	65.0	74.0		conosciuto		['TP']
340	317	Ero a Caserta italia da tre mesi , quando ho studiato all' estero.Attualmente uso il mio italiano quando parlo con i miei amici italiani .							['FP']
341	318	Secondo me è importante se può conoscere anche la cultura .							[]
342	319	Magari è meglio .							[]
343	320	Spero la questa lettera sarà aiuta e La ringrazio la sua gentile attenzione .							[]
344	321	Le invio il mio curriculum , se vouó parlare con la assocazione do ho studiato .	assocazione	52.0	63.0		associazione		['FP?', 'TP']
345	322	Buona gironata Maria Rossi Allegato : lingua straniera	gironata	6.0	14.0		gironata[[,]]		['TP']
346	323	Gabriella Favati Dipartimento di Linguistica Teorica e Applicata Università degli studi di Pavia Corso Strada Nuova 65 27100 Pavia , Italia Maria Rossi Strada Maggiore 6 Città X 12345 Ungheria Ogg : richiesta informazione Città X , 01 Ottobre 2011 Egrega Signora , mi chiamo Maria Rossi , ho 20 anni , sono una studentessa universitaria ungherese .	Egrega	248.0	254.0		Egregia		['FP?', 'TP']
347	324	"Leggo il Suo annuncio d' ieri sul """""""" Corriere della Sera """""""" in cui cerca qualcuno chi studi le lingue straniere ."							[]
348	325	Nel nostro mondo studiare la lingua straniera è molto importante .							[]
349	326	Per quanto riguarda i miei interessi , fin da bambina mi piacevano le lingue .							[]
350	327	Non ho avuto niente male esperienza con le lingue .							[]
351	328	Studio la lingua italiana da 4 anni e la lingua inglese da 12 anni .							[]
352	329	Posso studiare italiano più facile , perchè mia madre aiutarmi .	perchè	37.0	43.0		perché		['TP']
353	330	Può usare le lingue straniere se vuole lavorare all' estero .							[]
354	331	Inoltre , può conoscere meglio il mondo se parla due o tre lingue .							[]
355	332	Sono stata più volte in Italia , dove ho conosciuto una ragazza italiana .							[]
356	333	Con lei passo parlare tramite Internet oggigorni e così posso imparare la lingua .	oggigorni	39.0	48.0		oggigiorni		['TP']
357	334	Secondo me cerchi qualcuno su Internet e parli con lei .							[]
358	335	Le mando in allegato l' adresso della mia amica italiana .							['FP']
359	336	Qualora lo considera opportuno sono a Lei disposizione per un colloquio .							[]
360	337	Le porgo i miei più distinti saluti Maria Rossi							[]
361	338	Maria Rossi Strada Maggiore , 12345 Città X , 12345 UNGARIA GABRIELLA FAVATI UNIVERSITÀ DEGLI STUDI DI PAVIA CORSO STRADA NUOVA , 65 27100 PAVIA ITALIA Cara Gabriella Favati , Vorrei dispiegare la mia esperienza di lingue straniere per ricerca .	Vorrei	176.0	182.0		vorrei		['FP?', 'FN']
362	339	Io ho cominciato studiare italiano al liceo , ma solo due lezioni per settimana .							[]
363	340	Mi è piaciuta lingua , ma non ho saputo parlare .							[]
364	341	Dopo circa tre anni , sono andata a Firenze per lavorare .							[]
365	342	Ho lavorato una casa di riposo come volontaria a pomeriggio e la sera ho lavorato un bar .							[]
366	343	Ho dovuto parlare italiano , e lo dovuto capire questa lingue , perchè se non ho capito , come ho fatto il caffe per italiani ?	perchè	64.0	70.0		perché		['TP', 'FP?']
367	343	Ho dovuto parlare italiano , e lo dovuto capire questa lingue , perchè se non ho capito , come ho fatto il caffe per italiani ?	caffe	107.0	112.0		caffè		['TP']
368	344	Dopo un anno sono andata a Camerino .							[]
369	345	Ho studiato all' università di Camerino anche una scuola di lingua italiana per stranieri .							[]
370	346	Allora ho studiato lingua anche pomeriggio e anche la sera .							[]
371	347	Quando sono uscito io ho parlato italiano .							[]
372	348	Mi è piaciuta tanto .							[]
373	349	Secondo me questo studio bene , se qualcosa vuole studiare lingue straniera !							[]
374	350	I professori , ché aiutano per studenti , sono sempre buoni in Italia .	ché	15.0	18.0		che		['FN']
375	351	Buona giornata , Maria Rossi							[]
376	352	Settimana Giovani Via Crispi , 119 80127 , Italia Caro Giorgo , da quando tempo !	Giorgo	55.0	61.0		Giorgio		['FP?', 'TP']
377	353	Sai , sei il mio amico , ti piace molto , ma secondo me adesso non hai fatto buono .							[]
378	354	La chat e amicizie virtuali non sono vero .							[]
379	355	Se talvolta parli con i tuoi amici virtuali , li non è problema .							[]
380	356	Se il posto tuo non risponderei di niente .							[]
381	357	Nel 2009 avevo un amico virtualo e parlavo molto con lui .							['FP']
382	358	Dopo qualche mese ho conosciuto , che non avevo amici che vivo .							[]
383	359	Questo era tempo difficile .							[]
384	360	Internet é molto usare perchè posso leggere , giocare , guardare i film .	é	9.0	10.0		è		['TP', 'FP?']
385	360	Internet é molto usare perchè posso leggere , giocare , guardare i film .	perchè	23.0	29.0		perché		['TP']
386	361	Ma faresti in tempo libero !							[]
387	362	Se puoi , và al cinema e ristorante , al bar e bere qualcosa insieme in vivo .	và	10.0	12.0		va'		['TP']
388	363	Abbraccio la tua amica Maria	Abbraccio	0.0	9.0		Abbraccio[[,]]		['FN']
389	364	Città X , 01 ottobre 2011 Gentile Giorgio , abbiamo letto la tua lettera e ci fa piacere che hai deciso di scrivere a noi .							[]
390	365	Secondo noi hai fato bene a cancellare i numeri delle persone con cui chattavi .							['FP']
391	366	"L' internet è un mondo """""""" falso """""""" ."							[]
392	367	Non poi avere un amicizia vera e sincera con una persona che non hai incontrato ancora .							[]
393	368	Ti consigliamo ad incontrarci con questi raggazzi così vi potete conoscere bene e dopo l' incontro poi decidere se voi tenere il rapporto con loro o no .	raggazzi	41.0	49.0		ragazzi		['TP']
394	369	Se decidi che non voi vedere più i ragazzi , meglio se cambi il tuo numero di cellulare .							[]
395	370	L' internet e utile e una buona cosa ma po essere anche pericoloso .	e	12.0	13.0		è		['FN']
396	371	Devi stare sempre attento con gli occhi aperti .							[]
397	372	Ti auguriamo tutto il buono e speriamo che potevamo aiutarti .							[]
398	373	Ti salutiamo cordialmente : Settimana Giovani Via Carispi 119 80127							['FP']
399	374	Città X 01/10/2011 Gentile Signora Favati , ho visto il Suo avviso nella bacheca della mia scuola di lingua .							['FP']
