	Sentence	initial_word	start_index	end_index	our_correction	gold_correction	ours_is_correct	languagetool_corrections
139	Ho fatto molte amicizie a Reggio di Calabria e per questo sempre posso practicare la lingua e posso impararmi .	practicare	71	81	praticare	praticare	y	['praticare']
140	Nuovo 65 271000 Pavia , Italia Città X , 01 il ottobre 2011 Eg.Gabriella , io sono Maria Rossi in Ungheria , vivo a Città X .	Eg.Gabriella	60	72	Gabriele	Egr. Gabriella	n	[]
141	Ancora non ho parlato solo in inglese , ma mi piacuto abbastanza a sua lingue - italiana .	piacuto	46	53	piaccio	piaciuto	n	['piaciuto', 'pi acuto']
142	Qui ho comincato la mia strori per lingua italiana , perché ho deciso : vorrei parlare e capiscare bene questa lingua bellissima .	comincato	7	16	cominciato	cominciato	y	['cominciato']
143	Io son fortunato , perchè ho trovato una corso , dove ho studiato e acconto a corso ho lavorato in negozio di italiano .	perchè	19	25	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
144	Quando ho comincare imparare questa lingua , non sapevo - il mottivo sarà grande a me : imparò il lingua a mia lavoroposto .	comincare	10	19	cominciate	cominciare	n	['cominciare']
145	Quando ho comincare imparare questa lingua , non sapevo - il mottivo sarà grande a me : imparò il lingua a mia lavoroposto .	mottivo	61	68	motivo	motivo	y	['motivo', 'motivò']
146	Vorrei darti consiglio perche questa problema è famigliare anche per me .	perche	23	29	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché', 'per che']
147	Ho provato trovare anche l' amore ma non è riuscito perchè non erano uomini buoni in vivo .	perchè	52	58	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
148	Non dare il tuo numero di telefono mai perchè è un abitazione della gente di scrivere messaggi .	perchè	39	45	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
149	Tutti fanno cosi .	cosi	12	16	così	così	y	[]
150	Me stessa l' ho fatto cosi prima e funzionava .	cosi	22	26	così	così	y	[]
151	Guardo film italiani e giocco tanto .	giocco	23	29	gioco	gioco	y	['ciocco', 'fiocco', 'fioccò', 'gioco', 'giocò', 'gnocco']
152	Maria Rossi Città X , 1234 Strada Maggiore 5 Ungheria Città X , 1 ottobre 2011 Spettabile Dipartimento di Linguistica Teorica e Applicata , Alla cortese attenzione di Gabriella Favati Università degli Studi di Pavia , Corso Strada Nuova , 65 , 27100 Pavia , Italia Gentile Profesoressa Favati , In riferimento al Suo annuncio nella bacheca della nostra scuola di lingua , Le scrivo per condividere le mie esperienze personali per quanto riguarda studiare e conoscere una lingua straniere .	Profesoressa	273	285	professoressa	professoressa	y	['Professoressa']
153	Maria Rossi Città X , 1234 Strada Maggiore 5 Ungheria Città X , 1 ottobre 2011 Spettabile Dipartimento di Linguistica Teorica e Applicata , Alla cortese attenzione di Gabriella Favati Università degli Studi di Pavia , Corso Strada Nuova , 65 , 27100 Pavia , Italia Gentile Profesoressa Favati , In riferimento al Suo annuncio nella bacheca della nostra scuola di lingua , Le scrivo per condividere le mie esperienze personali per quanto riguarda studiare e conoscere una lingua straniere .	In	295	297	In	in	n	[]
154	Dopo l' inglese ho cominciato studiare lo spagnolo negli superiori , però sicomme non usavo la lingua a parte le classe , avevo più difficultà .	sicomme	74	81	siccome	siccome	y	['ricolme', 'siccome', 'somme']
155	Poi un anno fa' ho cominciato a studiare anche l' italiano che mi piaceva sempre .	fa'	12	15	fa	fa	y	[]
156	La cosa invece che mi piace di più che quando vado all' estero posso communicare una lingua oltre la mia madrelingua e questo fa parte una cultura .	communicare	69	80	comunicare	comunicare	y	['comunicare']
157	Spero di abbia aiutato con le mie esperienze , Colgo l' occasione di gradire i miei cordiali saluti , Rossi Maria	Colgo	47	52	Colgo	colgo	n	[]
158	01/10/2011 Cara Gabriella , Mi chiamo Michele e ho letto la tua lettera in cui tu chiedi aiutare di cercare un apprendimento di lingua straniera .	Mi	28	30	Mi	mi	n	[]
159	È obligatorio praticare e usare la lingua ogni giorno , perchè così tu non dimenticarli niente .	obligatorio	2	13	obbligatorio	obbligatorio	y	['Obbligatorio', 'obbligatorio']
160	È obligatorio praticare e usare la lingua ogni giorno , perchè così tu non dimenticarli niente .	perchè	56	62	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
161	Io sono personalmente molto felice , perchè quando stavo a Parigi , ho conosciuto una ragazza bellissima che parla bene in francese però lei è ungherese .	perchè	37	43	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
162	All' inizo peró sento il bisogno di presentarmi .	inizo	5	10	inizio	inizio	y	['Inizi', 'Inizio', 'Iniziò', 'inizi', 'inizio', 'iniziò']
163	All' inizo peró sento il bisogno di presentarmi .	peró	11	15	però	però	y	['pero', 'però', 'Aero', 'Aerò', 'Ero', 'Opero', 'Operò', 'Pedro', 'Peio', 'Perù', 'Piero', 'aero', 'aerò', 'berò', 'cero', 'cerò', 'ero', 'mero', 'nero', 'opero', 'operò', 'paro', 'parò', 'pedo', 'pelo', 'pelò', 'peno', 'penò', 'pepo', 'pepò', 'per', 'pera', 'perdo', 'pere', 'peri', 'perno', 'perso', 'perì', 'peso', 'pesò', 'peto', 'piro', 'poro', 'pro', 'ptero', 'puro', 'spero', 'sperò', 'vero', 'zero', 'Perl']
164	Come viene strutturare un giono nel posto di lavoro ?	giono	26	31	giorno	giorno	y	['Giano', 'Gino', 'Giona', 'ginno', 'ginnò', 'gioano', 'gioco', 'giocò', 'giogo', 'gioo', 'gioono', 'giorno', 'giovo', 'giovò']
165	Vorrei chierdere anche dello stipendio .	chierdere	7	16	Chiedere	chiedere	n	['chiedere']
166	Questo è stato buono per perfezzionare il mio conosenza di inglese .	perfezzionare	25	38	perfezionare	perfezionare	y	['perfezionare']
167	Ho lavorato primo in un azienda come capouffico , ma questa solo un azienda locale , non è piu grande della vostra .	capouffico	37	47	capocomico	capoufficio	n	['capoufficio']
168	Ho lavorato primo in un azienda come capouffico , ma questa solo un azienda locale , non è piu grande della vostra .	un	65	67	una	un'	n	[]
169	Ho lavorato primo in un azienda come capouffico , ma questa solo un azienda locale , non è piu grande della vostra .	piu	91	94	più	più	y	['più', 'PIL', 'giù', 'pi', 'pia', 'pie', 'pii', 'pio', 'piè', 'pi u']
170	Io uso sempre il mio computer e ho un eseme ECDL .	eseme	38	43	esame	esame	y	['Esame', 'Esime', 'Esimé', 'esame', 'esime', 'esimé', 'seme', 'e seme', 'es eme']
171	Mio primo domanda è : quando possiamo incontrarci , e se ricevo il lavoro quando devo comincare .	comincare	86	95	cominciare	cominciare	y	['cominciare']
172	"Maria Rossi Strada Maggiore 20 12345 Città X CENTRO CULTURALE INTERNAZIONALE VIA DEI MILLE 48 , 17021 ALASSIO (SV ) Spettabile Ditta , scrivo per un risposto su un annuncio "" Aggiungi un posto a tavola "" apparso sul giornale Cucinare in Italia.È un iniziativa molto attesa da me ."	un	246	248	una	un'	n	[]
173	Ho una grande problema perchè sono allergica a latte .	perchè	23	29	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
174	Lavoro a turni , e devo parlare con i miei collegi prima .	collegi	43	50	colleghi	colleghi	y	[]
175	Spettabile Agenzia Lavoro Interinale , Alla attanzione cortese del direttore In risposta all' annuncio che si trova sul giornale .	attanzione	44	54	attenzione	attenzione	y	['Attenzione', 'attenzione']
176	Ecco la mia candidattura e come vedrà la mia curriculum vitae .	candidattura	12	24	candidatura	candidatura	y	['candidatura']
177	Ho già una minima esperienza nel settore , fino ad oggi lavoravo in un grande negozio di abbigliamento come assistente , cosi conosco il mondo della moda , e naturalmente ho conoscenza del pacchetto Office .	cosi	121	125	così	così	y	[]
178	- Da mattina al pomerrigio ?	pomerrigio	16	26	pomeriggio	pomeriggio	y	['pomeriggio']
179	Ho superato l' esame di maturità e poi ho frequentato l' Università di Università X alla facolta di legge .	facolta	89	96	facoltà	facoltà	y	['facoltà', 'facola', 'fa colta']
180	Voglio presentarmi per questo lavoro perchè ha svegliàta la mia curiosità .	perchè	37	43	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
181	Voglio presentarmi per questo lavoro perchè ha svegliàta la mia curiosità .	svegliàta	47	56	svegliato	svegliata	n	['svegliata', 'svegliala', 'svegliate', 'svegliati', 'svegliato', 'svegliava', 'svogliata', 'vegliata']
182	Lavoro come assistante presso l' agenzia Elle di 1999 .	assistante	12	22	assistente	asssitente	n	['Assestante', 'Assistente', 'assestante', 'assistente', 'assi stante', 'assist ante']
183	Lavoro in Reggio Emilia no ho problema perchè non abita lontano e sono single .	perchè	39	45	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
184	ALI Città X Paese X Ti ho scritto perchè ho letto l' anuncio sul internet .	perchè	34	40	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
185	ALI Città X Paese X Ti ho scritto perchè ho letto l' anuncio sul internet .	anuncio	53	60	annuncio	annuncio	y	['Annuncio', 'Annunciò', 'Enuncio', 'Enunciò', 'annuncio', 'annunciò', 'enuncio', 'enunciò']
186	Quando a 14 anni sono andata una modella di garra , cosi mi interessa molta moda .	garra	44	49	gara	gara	y	[]
187	Quando a 14 anni sono andata una modella di garra , cosi mi interessa molta moda .	cosi	52	56	cosa	così	n	[]
188	Ho fatto l' esame di maturita e sto cercando un -unreadable- .	maturita	21	29	maturità	maturità	y	['maturità', 'maturata']
189	Ho quache domande per esempio quando si deve cominciare il lavoro , e quanto si deve lavorare durante un giorno ?	quache	3	9	qualche	qualche	y	['qualche', 'qua che']
190	"Sono molto giovanile e cosi purtroppo non ho lavorato molto , ma l' estate scorsa ho lavorato come un "" baby sitter "" ."	cosi	23	27	così	così	y	[]
191	Mi piacerebbe lavorare di nuovo nel mondo della moda perchè è il mondo unico che io conosca .	perchè	53	59	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
192	L' Orario di lavoro non è importante per me perchè non avendo famiglia posso lavorare tanto .	Orario	3	9	orario	orario	y	[]
193	L' Orario di lavoro non è importante per me perchè non avendo famiglia posso lavorare tanto .	perchè	44	50	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
194	Città X , 19 novembre 2011 -symbol- ALI - Agenzia Lavoro Interinale Via Dante Alighieri 40 I - 42010 Regio Emilia Italia Egregio Signore responsabile , Le scritto per avere informazioni reguardo al lavoro -unreadable - .	reguardo	186	194	riguardo	riguardo	y	['riguardo', 'riguardò', 're guardo']
195	Io sono studentessa all' universita di Città Y .	universita	25	35	Università	università	n	['Università', 'università']
196	Io posso comincare al lavoro a lunedi .	comincare	9	18	comunicare	cominciare	n	['cominciare']
197	Io posso comincare al lavoro a lunedi .	lunedi	31	37	lunedì	lunedì	y	['lunedì', 'lune di']
198	Orario di lavoro è molto buono per me , perchè sono libertà ogni gionni .	perchè	40	46	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
199	Io ho lavorata a cinama , si chiama cinema centro .	cinama	17	23	cinema	cinema	y	['cinema']
200	Buona comprensione scritta e orale di Inglese .	Inglese	38	45	inglese	inglese	y	[]
201	Dopo la laurea ho lavorato 2 anni a Città Y in un salone di moda , anche perche volevo perfezionare la mia conoscenza italiana .	perche	73	79	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché', 'per che']
202	Avrò bisogno delle mode nella mia vita futtura e vorrei lavorare nel Vostro azienda ! -symbol- Vorrei chiedere ulteriori informazioni .	futtura	39	46	futura	futura	y	['fattura', 'futura']
203	La mia preferita materia è la storia , perchè così posso conoscere altre culture .	perchè	39	45	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
204	Io abito a Città X per questo è difficile andare , così posso andare solo all' estero perchè frequento alla scuola .	perchè	86	92	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
205	Scuzi , prezenterà suo piatti per me .	Scuzi	0	5	Scuri	Scusi	n	['Scuci', 'Scucì', 'Scudi', 'Scuoi', 'Scuri', 'Scurì', 'Scusi']
206	Scuzi , prezenterà suo piatti per me .	prezenterà	8	18	presenterà	presenterà	y	['presenterà']
207	La mia collega ha intolleraza della pomodora .	intolleraza	18	29	intolleranza	intolleranza	y	['Intolleranza', 'intolleranza']
208	Ho leggo suo ristorante perchè vogliano andare al ristorante .	perchè	24	30	perché	perché	y	['perché', 'parche', 'pecche', 'pesche', 'petche', 'porche', 'purché']
209	Ho fatto un tirocinio presso Ditta X dal febbraio al giugno nel 2010 in Italia quando sono stata studentessa universitaria con borsa di erasmus a Città Y .	erasmus	136	143	Erasmo	Erasmus	n	['Erasmus', 'Erasmo']
210	Egregio/a Signore/a , in riferimento all' annuncio apparso sul Suo sito internet , desidero sottoporre la Sua attenzione la mia candidatura al posto d' assistante .	assistante	152	162	assistente	assistente	y	['Assestante', 'Assistente', 'assestante', 'assistente', 'assi stante', 'assist ante']
211	Secondo me ho tutti i requisiti richiesti per il lavoro : mi piace il mondo della moda , amo contattare con gli altri e sono gia lavorata per una azienda di moda .	gia	125	128	già	già 	n	['già', 'Aia', 'Eia', 'GIP', 'Gian', 'Gina', 'Lia', 'aia', 'dia', 'eia', 'gai', 'gaia', 'giga', 'gin', 'gioa', 'gira', 'gita', 'giù', 'glia', 'mia', 'pia', 'ria', 'sia', 'via', 'zia', 'CIA', 'GIF', 'Kia']
212	Egregio Signore / Signora , Io ho letto nel giornale di Ec-unreadable-oca per cerchare a una assistente .	cerchare	78	86	cercare	cercare	y	['cercare', 'cerchiare']
213	Ho fatto l' eseme di maturita in 2004 .	eseme	12	17	esame	esame	y	['Esame', 'Esime', 'Esimé', 'esame', 'esime', 'esimé', 'seme', 'e seme', 'es eme']
214	Ho fatto l' eseme di maturita in 2004 .	maturita	21	29	maturità	maturità	y	['maturità', 'maturata']
215	Io ho frequentato alla facolta di scientifica .	facolta	23	30	facoltà	facoltà	y	['facoltà', 'facola', 'fa colta']
216	Dopo ho finito l' Universita ho cercato lavoro in un' agenzia di viaggio .	Universita	18	28	università	Università	n	['Università']
217	Tenere i contatti con i clienti non é difficile , perché parlo due lingua straniere .	é	36	37	è	è	y	['e', 'è']
218	"Maria Rossi via Garibaldi 14 , Alassio , 19 ottobre 2011 17021 Alassio Centro culturale internazionale "" Aggiungi un posto a tavola "" via dei Mille 48 , 17021 Alassio (SV ) Gentili Signori , scrivo in risposta al Vostro annuncio aparso sul "" Giornale di ieri "" ."	aparso	229	235	apparso	apparso	y	['Apparso', 'apparso', 'parso', 'sparso', 'a parso']
219	L' idea di cucinare e mangiare insieme a altre persone per conoscere altre culture e divertirsi mi piacce tantissimo !	piacce	99	105	piace	piace	y	['diacce', 'piace', 'piacé', 'pi acce']
220	Credo che sìa importante il fatto che sono vegetariana .	sìa	10	13	sia	sia	y	['sia', 'Aia', 'Asia', 'Eia', 'Lia', 'Sila', 'aia', 'dia', 'eia', 'già', 'mia', 'pia', 'ria', 'sa', 'scia', 'scià', 'sfa', 'si', 'siam', 'sian', 'sic', 'sica', 'sie', 'sii', 'sin', 'sir', 'sita', 'soia', 'spia', 'sta', 'stia', 'sua', 'svia', 'sì', 'via', 'zia', 'sì a', 'CIA', 'Kia']
221	Mangio e preparo volentieri tutti tipi di cibo che sìano senza carne .	sìano	51	56	siano	siano	y	['siano', 'Giano', 'Riano', 'ciano', 'diano', 'piano', 'sano', 'sanò', 'sciano', 'siamo', 'sian', 'silano', 'sino', 'spano', 'spanò', 'spiano', 'spianò', 'stano', 'stanò', 'stiano', 'svano', 'sviano', 'sì ano']
222	Per finire , mi piacerebbe se potete mandarmi alcune informazioni sul sitto e alloggio presso una famiglia italiana .	sitto	70	75	sito	sito	y	['Sisto', 'bitto', 'bittò', 'fitto', 'gitto', 'gittò', 'pitto', 'pittò', 'ritto', 'setto', 'settò', 'sfitto', 'sfittò', 'sito', 'situo', 'situò', 'slitto', 'slittò', 'sotto', 'sottò', 'vitto', 'zitto']
223	Sono nata e crescuta in Paese Y e durante il periodo della mia educazione , ho cominciato ad imparare due lingue - inglese e tedesco , e poi italiano .	crescuta	12	20	cresciuta	cresciuta	y	['crescita', 'cresciuta']
224	In scuola elementare e media , circa 16 anni , ho saputo tante cose riguardando la cultura è civilta di lingue nominate .	è	91	92	e	e	y	[]
225	In scuola elementare e media , circa 16 anni , ho saputo tante cose riguardando la cultura è civilta di lingue nominate .	civilta	93	100	rivolta	civiltà	n	['civiltà', 'Civita']
226	Imparando ogni giorno qualcosa nuovo , usando la lingua nelle situazioni diversi , dividendo le mie esperienze con gli altri compagni di classe , tutto questo contribuisce alla mia riccezza linguistica .	riccezza	181	189	ricchezza	ricchezza	y	['ricchezza']
227	Secondo me , studiare una lingua , rapresenta la grande sfida .	rapresenta	35	45	rappresenta	rappresenta	y	['rappresenta', 'ripresenta']
